,km,year,test_cost,price,num_of_hand,Engine_Size,electric,disel,gasoline,automatic,manual,private,leasing,rent,else,Manufacturer
5657,86000,2018,1102,62900,1,999.0,0,0,1,1,0,0,1,0,0,27
5658,80000,2014,1693,99900,2,2499.0,0,1,0,0,1,1,0,0,0,4
5659,200000,2010,1427,50000,1,1995.0,0,1,0,1,0,1,0,0,0,13
5660,92190,2020,1835,120000,1,1999.0,0,0,1,1,0,0,1,0,0,13
5661,130000,2019,1604,95000,1,998.0,0,0,1,1,0,1,0,0,0,24
5662,159000,2018,2563,99500,1,3564.0,0,0,1,1,0,1,0,0,0,37
5663,110000,2018,2563,139000,2,1499.0,0,0,1,1,0,1,0,0,0,6
5664,106000,2020,1529,77000,1,999.0,0,0,1,1,0,0,1,0,0,27
5665,120895,2016,2397,114363,1,1984.0,0,0,1,1,0,1,0,0,0,1
5666,125000,2017,2563,139900,2,1997.0,0,1,0,1,0,1,0,0,0,31
5667,129000,2012,1074,34500,2,1197.0,0,0,1,1,0,1,0,0,0,25
5668,140000,2017,2019,140000,1,1395.0,0,0,1,1,0,1,0,0,0,27
5669,73550,2018,2563,179353,1,1968.0,0,1,0,1,0,1,0,0,0,27
5670,50000,2020,4731,448000,3,1950.0,0,1,0,1,0,1,0,0,0,20
5671,93000,2017,2019,84900,1,1798.0,0,0,1,1,0,1,0,0,0,28
5672,139000,2017,2019,89000,2,1598.0,0,1,0,1,0,1,0,0,0,21
5673,152100,2017,1604,33950,2,1598.0,0,1,0,1,0,0,1,0,0,2
5674,74000,2019,1604,96000,1,1580.0,0,0,1,1,0,0,1,0,0,13
5675,123000,2019,2019,107000,2,1490.0,0,0,1,1,0,0,1,0,0,2
5677,168000,2015,1962,106000,1,2442.0,0,1,0,1,0,0,1,0,0,19
5678,149000,2016,1102,29999,2,1199.0,0,0,1,0,1,1,0,0,0,26
5679,18000,2021,2417,180000,2,1498.0,0,0,1,1,0,1,0,0,0,27
5680,128000,2016,1693,99900,1,1395.0,0,0,1,1,0,1,0,0,0,27
5681,39000,2020,2417,138000,2,2488.0,0,0,1,1,0,1,0,0,0,17
5682,39000,2019,4731,299999,1,1998.0,1,0,1,1,0,1,0,0,0,6
5683,112000,2018,2019,117000,1,1395.0,0,0,1,1,0,0,1,0,0,27
5684,140000,2019,1604,80000,1,1461.0,0,1,0,1,0,0,1,0,0,36
5685,119000,2017,3357,197000,2,1969.0,1,0,1,1,0,1,0,0,0,11
5686,125000,2015,1693,86000,2,1998.0,0,0,1,1,0,0,1,0,0,19
5687,199000,2015,1205,24999,2,1197.0,0,0,1,1,0,1,0,0,0,36
5688,187000,2016,1693,102000,2,1598.0,0,1,0,1,0,0,1,0,0,21
5689,130000,2019,1604,95000,1,1498.0,0,0,1,1,0,0,1,0,0,27
5690,138000,2016,2019,106000,1,1598.0,0,1,0,1,0,1,0,0,0,21
5691,100000,2018,1604,109999,1,1395.0,0,0,1,1,0,1,0,0,0,25
5692,110190,2019,1811,99900,1,1798.0,0,0,1,1,0,0,1,0,0,12
5694,118000,2020,1811,112000,1,1498.0,0,0,1,1,0,0,0,0,1,27
5695,140000,2019,2130,115000,1,999.0,0,0,1,1,0,0,0,0,1,27
5696,23000,2021,4731,269000,1,1332.0,0,0,1,1,0,1,0,0,0,0
5697,139000,2015,1424,62900,2,1591.0,0,0,1,1,0,0,0,0,1,35
5698,198000,2016,2019,78000,2,1998.0,0,0,1,1,0,0,0,0,1,17
5699,122000,2016,1693,104900,2,1998.0,0,0,1,1,0,1,0,0,0,19
5700,180000,2011,1726,199900,4,2982.0,0,1,0,1,0,1,0,0,0,12
5701,6000,2021,3366,200100,1,1598.0,0,1,0,1,0,1,0,0,0,13
5702,120000,2019,1604,103999,1,1580.0,0,0,1,1,0,1,0,0,0,13
5703,7450,2021,3366,267000,1,1395.0,1,0,1,1,0,1,0,0,0,27
5704,54000,2019,2019,170000,1,1999.0,0,0,1,1,0,1,0,0,0,13
5705,14527,2022,2417,210000,1,1598.0,0,0,1,1,0,1,0,0,0,13
5706,145000,2019,2019,111000,1,1499.0,0,1,0,1,0,1,0,0,0,31
5707,101000,2019,1604,93000,1,999.0,0,0,1,1,0,1,0,0,0,27
5708,320000,2016,2019,115000,3,2499.0,0,1,0,0,1,1,0,0,0,4
5709,148000,2016,1205,47000,2,1396.0,0,0,1,1,0,0,0,0,1,35
5710,100000,2019,1835,138999,1,1998.0,0,0,1,1,0,0,0,0,1,19
5711,5000,2021,1811,139000,1,999.0,0,0,1,1,0,1,0,0,0,25
5712,135000,2010,1262,24000,2,1591.0,0,0,1,1,0,1,0,0,0,13
5713,64000,2019,2019,135000,1,2494.0,0,0,1,1,0,0,1,0,0,12
5714,63437,2018,1102,73900,1,1248.0,0,0,1,1,0,1,0,0,0,35
5715,55566,2019,2019,122900,1,1591.0,0,0,1,1,0,1,0,0,0,35
5716,40800,2019,1353,95900,1,998.0,0,0,1,1,0,1,0,0,0,35
5717,53768,2018,2019,122900,1,1591.0,0,0,1,1,0,1,0,0,0,13
5718,80000,2016,1693,98000,1,1999.0,0,0,1,1,0,1,0,0,0,13
5719,33060,2017,1102,64900,2,1248.0,0,0,1,1,0,1,0,0,0,35
5720,45235,2019,1835,120900,1,1999.0,0,0,1,1,0,1,0,0,0,35
5721,1000,2022,1811,153000,1,1999.0,0,0,1,1,0,1,0,0,0,35
5722,158200,2013,1424,45990,2,1197.0,0,0,1,1,0,1,0,0,0,28
5723,74749,2019,1835,119900,1,1499.0,0,1,0,1,0,1,0,0,0,31
5724,130584,2019,1604,104600,1,1498.0,0,0,1,1,0,0,0,0,1,27
5725,135721,2020,2019,109900,1,1499.0,0,1,0,1,0,1,0,0,0,26
5726,85000,2019,1604,96000,2,1998.0,0,0,1,1,0,1,0,0,0,17
5727,505,2023,1902,209900,1,2488.0,0,0,1,1,0,0,0,0,1,19
5728,28170,2021,1811,100900,1,1199.0,0,0,1,1,0,1,0,0,0,26
5729,57000,2014,1424,37999,3,1796.0,0,0,1,1,0,1,0,0,0,37
5730,86002,2019,3357,200500,1,3649.0,0,0,1,1,0,0,0,0,1,33
5731,245000,2016,1205,43900,2,1497.0,0,0,1,1,0,0,0,0,1,12
5732,199000,2016,1962,119900,2,2442.0,0,1,0,1,0,1,0,0,0,19
5733,135595,2014,985,30900,2,1193.0,0,0,1,1,0,1,0,0,0,19
5734,55824,2018,2019,122900,1,1591.0,0,0,1,1,0,1,0,0,0,13
5737,160000,2018,1102,63000,3,1496.0,0,0,1,1,0,0,1,0,0,12
5738,150000,2019,1604,89000,2,1998.0,0,0,1,1,0,0,1,0,0,17
5739,12200,2022,1811,138900,1,1999.0,0,0,1,1,0,1,0,0,0,35
5740,100000,2020,2417,119900,2,1598.0,0,0,1,1,0,0,1,0,0,26
5741,140000,2013,1262,39900,3,1591.0,0,0,1,1,0,1,0,0,0,13
5742,190000,2018,2563,130000,1,2442.0,0,1,0,1,0,1,0,0,0,19
5743,52000,2019,1835,102000,2,1998.0,0,0,1,1,0,1,0,0,0,17
5744,133000,2016,1424,64000,3,1600.0,0,0,1,1,0,1,0,0,0,23
5745,197000,2012,1262,29500,5,1591.0,0,0,1,1,0,0,0,1,0,13
5746,109000,2018,1102,44000,1,1197.0,0,0,1,1,0,0,1,0,0,36
5747,118000,2017,2397,147900,2,2494.0,0,0,1,1,0,1,0,0,0,15
5748,18500,2022,4731,310000,1,1332.0,1,0,1,1,0,1,0,0,0,0
5749,14527,2022,4731,405000,1,3604.0,0,0,1,1,0,1,0,0,0,7
5750,145000,2019,1604,89000,2,1560.0,0,1,0,0,1,1,0,0,0,26
5751,140000,2016,3357,129900,3,1999.0,0,1,0,1,0,1,0,0,0,14
5752,85000,2017,2019,109900,2,1998.0,0,0,1,1,0,1,0,0,0,17
5753,144000,2018,2019,86900,3,1999.0,0,0,1,1,0,0,1,0,0,13
5754,57000,2021,4731,453000,1,1991.0,1,0,1,1,0,1,0,0,0,0
5755,108000,2018,2019,112000,5,1499.0,0,0,1,1,0,1,0,0,0,6
5756,180000,2015,2397,105730,2,1984.0,0,0,1,1,0,0,0,0,1,1
5757,180000,2014,1693,45000,2,1368.0,0,0,1,1,0,1,0,0,0,5
5758,37000,2020,3366,150000,1,1991.0,0,0,1,1,0,1,0,0,0,3
5759,1,2023,3366,296900,1,1332.0,0,0,1,1,0,0,0,0,1,20
5760,110000,2008,1427,29999,2,1997.0,0,0,1,1,0,1,0,0,0,21
5761,15000,2022,4731,295000,2,1998.0,1,0,1,1,0,1,0,0,0,6
5762,90000,2017,3357,265000,4,1998.0,1,0,1,1,0,1,0,0,0,6
5763,140000,2017,1962,100000,2,1991.0,0,0,1,1,0,1,0,0,0,3
5764,1,2023,3366,283800,1,1984.0,0,0,1,1,0,0,0,0,1,34
5765,101805,2020,2019,84900,1,1199.0,0,0,1,1,0,0,1,0,0,26
5766,90000,2020,3357,390000,2,1969.0,1,0,1,1,0,1,0,0,0,11
5767,1,2023,3366,283800,1,1984.0,0,0,1,1,0,0,0,0,1,34
5768,68000,2017,2563,153000,4,1984.0,0,0,1,1,0,1,0,0,0,25
5769,35000,2017,1102,36000,2,898.0,0,0,1,1,0,1,0,0,0,36
5771,39000,2020,3357,245000,1,1984.0,0,0,1,1,0,1,0,0,0,1
5772,80000,2020,2563,170000,1,1984.0,0,0,1,1,0,1,0,0,0,27
5773,57000,2020,1835,136000,1,1498.0,0,0,1,1,0,1,0,0,0,28
5774,110000,2020,1811,109000,1,1498.0,0,0,1,1,0,1,0,0,0,27
5775,122015,2016,1693,97900,2,1998.0,0,0,1,1,0,1,0,0,0,19
5776,39000,2020,2563,170000,1,1499.0,0,0,1,1,0,1,0,0,0,6
5777,125000,2016,1584,74000,2,1197.0,0,0,1,1,0,1,0,0,0,21
5778,60000,2020,3357,249999,2,3604.0,0,0,1,1,0,1,0,0,0,7
5779,156000,2016,1962,125000,4,1984.0,0,0,1,1,0,0,0,0,1,27
5780,140000,2014,1205,30000,2,1197.0,0,0,1,1,0,1,0,0,0,36
5781,150000,2017,1962,115000,3,1798.0,0,0,1,1,0,1,0,0,0,27
5782,124000,2020,1835,122000,2,1995.0,0,0,1,1,0,1,0,0,0,23
5783,116000,2017,1693,59900,2,1490.0,0,0,1,1,0,0,1,0,0,37
5784,160434,2019,2130,126000,2,1798.0,0,0,1,1,0,1,0,0,0,12
5785,71000,2020,1835,120000,1,1499.0,0,1,0,1,0,1,0,0,0,26
5786,168000,2017,2397,279999,3,2993.0,0,1,0,1,0,1,0,0,0,6
5787,36000,2021,3366,179900,1,1997.0,0,1,0,1,0,1,0,0,0,26
5788,198000,2017,2563,79000,2,2157.0,0,1,0,1,0,0,0,1,0,22
5789,230000,2015,1962,98000,1,2499.0,0,1,0,1,0,1,0,0,0,4
5790,230000,2016,985,30000,2,1193.0,0,0,1,1,0,0,1,0,0,19
5791,35000,2020,3366,174000,1,1499.0,0,0,1,1,0,1,0,0,0,6
5792,140000,2014,985,37000,2,1248.0,0,0,1,1,0,1,0,0,0,35
5793,122000,2015,1424,63000,2,1598.0,0,0,1,1,0,0,1,0,0,12
5794,168000,2010,1508,43900,3,1984.0,0,0,1,1,0,1,0,0,0,28
5795,505,2023,2130,185500,1,1499.0,0,1,0,1,0,0,0,0,1,26
5796,110000,2018,1604,75000,2,1591.0,0,0,1,1,0,1,0,0,0,13
5797,60000,2021,3366,189000,1,2268.0,0,1,0,1,0,1,0,0,0,19
5798,227000,2008,1074,19900,3,1586.0,0,0,1,1,0,1,0,0,0,24
5799,115000,2010,1262,17000,1,1368.0,0,0,1,1,0,1,0,0,0,30
5800,68000,2016,2397,169000,1,1991.0,0,0,1,1,0,1,0,0,0,20
5801,220000,2013,2397,90000,3,2993.0,0,1,0,1,0,1,0,0,0,6
5802,42000,2021,4731,370000,2,3456.0,0,0,1,1,0,1,0,0,0,15
5803,120000,2014,1962,107000,3,1595.0,0,0,1,1,0,1,0,0,0,20
5804,305000,2008,1726,94999,3,3200.0,0,1,0,1,0,1,0,0,0,19
5806,154000,2016,1962,79000,3,1997.0,0,0,1,1,0,1,0,0,0,10
5807,81000,2019,3366,169653,3,1333.0,0,0,1,1,0,0,1,0,0,20
5808,100000,2019,2563,155000,1,2488.0,0,0,1,1,0,1,0,0,0,17
5809,169000,2013,1205,24900,2,1197.0,0,0,1,0,1,1,0,0,0,36
5810,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5811,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5812,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5813,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5814,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5815,22000,2022,3366,240000,1,1998.0,0,0,1,1,0,1,0,0,0,6
5816,60050,2019,2019,126600,3,1998.0,0,0,1,1,0,0,0,0,1,17
5817,109801,2019,1604,108200,1,1395.0,0,0,1,1,0,0,0,0,1,25
5818,70000,2015,2397,160000,3,2457.0,0,0,1,0,1,1,0,0,0,23
5819,78000,2019,1604,80000,2,1998.0,0,0,1,1,0,0,1,0,0,17
5820,1,2023,3366,312700,1,1998.0,0,0,1,1,0,0,0,0,1,6
5821,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5822,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5823,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5824,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5825,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5826,1,2023,3366,295000,1,1998.0,0,0,1,1,0,0,0,0,1,6
5827,95000,2017,1102,50000,2,1197.0,0,0,1,1,0,1,0,0,0,36
5828,160000,2011,1726,49900,3,2997.0,0,0,1,1,0,1,0,0,0,33
5830,269000,2014,1424,49900,2,1798.0,0,0,1,1,0,0,1,0,0,12
5831,335000,2010,1726,42000,2,3564.0,0,0,1,1,0,1,0,0,0,37
5832,53000,2018,1604,99000,2,1998.0,0,0,1,1,0,0,0,0,1,17
5833,68000,2021,1811,99999,1,1461.0,0,1,0,1,0,1,0,0,0,36
5834,240000,2011,1262,35000,5,1999.0,0,0,1,1,0,1,0,0,0,17
5835,10000,2022,4731,335000,1,2261.0,0,0,1,1,0,1,0,0,0,29
5836,180000,2016,1424,46000,2,1591.0,0,0,1,1,0,1,0,0,0,35
5837,120000,2018,1353,58000,1,1591.0,0,0,1,1,0,0,1,0,0,13
5838,130000,2019,1604,93000,2,1580.0,0,0,1,1,0,0,1,0,0,13
5839,86402,2019,1835,108800,1,1461.0,0,1,0,1,0,0,0,0,1,21
5840,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5841,1,2023,3366,304900,1,1998.0,0,0,1,1,0,0,0,0,1,6
5842,1,2023,3366,304900,1,1998.0,0,0,1,1,0,0,0,0,1,6
5843,1,2023,3366,312700,1,1998.0,0,0,1,1,0,0,0,0,1,6
5844,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5845,1,2023,3366,312700,1,1998.0,0,0,1,1,0,0,0,0,1,6
5846,1,2023,4731,459900,1,1998.0,1,0,1,1,0,0,0,0,1,6
5847,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5848,1,2023,3366,312700,1,1998.0,0,0,1,1,0,0,0,0,1,6
5849,1,2023,4731,470087,1,1998.0,1,0,1,1,0,0,0,0,1,6
5850,1,2023,3366,295000,1,1998.0,0,0,1,1,0,0,0,0,1,6
5851,1,2023,3366,295000,1,1998.0,0,0,1,1,0,0,0,0,1,6
5852,1,2023,3366,304900,1,1998.0,0,0,1,1,0,0,0,0,1,6
5853,1,2023,3366,312700,1,1998.0,0,0,1,1,0,0,0,0,1,6
5854,114485,2019,1604,107000,1,1798.0,0,0,1,1,0,0,0,0,1,12
5855,130000,2019,1604,74900,1,999.0,0,0,1,1,0,0,1,0,0,27
5856,49249,2019,1835,105900,1,1332.0,0,0,1,1,0,0,1,0,0,21
5857,57000,2019,1604,105000,2,1798.0,0,0,1,1,0,0,1,0,0,12
5858,71000,2019,2019,133000,1,1998.0,0,0,1,1,0,1,0,0,0,17
5859,60000,2020,3366,310000,3,1998.0,1,0,1,1,0,1,0,0,0,6
5860,259000,2019,1102,28900,2,1242.0,0,0,1,0,1,0,1,0,0,24
5861,127000,2020,1811,97000,1,1461.0,0,1,0,1,0,0,1,0,0,36
5862,183000,2017,1353,29900,2,1197.0,0,0,1,1,0,1,0,0,0,36
5863,146000,2015,1693,74900,2,1998.0,0,0,1,1,0,0,1,0,0,19
5864,168000,2015,1962,79000,2,2494.0,0,0,1,1,0,1,0,0,0,15
5865,103006,2019,1604,106900,1,1580.0,0,0,1,1,0,1,0,0,0,35
5866,116000,2017,1424,53999,2,1591.0,0,0,1,1,0,0,1,0,0,35
5867,99000,2017,1353,59900,2,1368.0,0,0,1,1,0,0,1,0,0,13
5868,79519,2019,1604,96900,1,1998.0,0,0,1,1,0,0,1,0,0,19
5869,230000,2014,2397,250000,2,2982.0,0,1,0,1,0,1,0,0,0,12
5870,126000,2017,1604,52000,2,1368.0,0,0,1,1,0,0,0,1,0,30
5871,1,2023,1235,85000,1,1197.0,0,0,1,1,0,0,1,0,0,35
5872,111381,2019,1604,95900,1,1580.0,0,0,1,1,0,0,1,0,0,35
5873,131000,2016,1962,115000,2,2199.0,0,1,0,1,0,0,1,0,0,13
5874,95701,2019,1835,90900,1,1332.0,0,0,1,1,0,0,1,0,0,21
5875,39000,2021,4731,260000,2,1332.0,0,0,1,1,0,0,0,0,1,0
5876,98846,2019,1835,91900,1,1332.0,0,0,1,1,0,0,1,0,0,21
5877,58017,2019,1835,99900,1,1332.0,0,0,1,1,0,0,1,0,0,21
5878,76667,2019,1835,95900,1,1332.0,0,0,1,1,0,0,1,0,0,21
5879,90410,2021,1811,97900,1,1461.0,0,1,0,1,0,0,1,0,0,36
5880,117219,2020,1811,85900,1,1461.0,0,1,0,1,0,0,1,0,0,36
5881,114000,2014,1693,26500,2,1598.0,0,0,1,1,0,0,1,0,0,31
5882,250000,2012,1427,37000,4,1789.0,0,0,1,1,0,1,0,0,0,25
5883,136696,2020,1811,91900,1,1498.0,0,0,1,1,0,0,1,0,0,25
5884,19000,2022,4731,395000,1,1991.0,1,0,1,1,0,1,0,0,0,20
5885,39000,2018,1353,79999,2,1496.0,0,0,1,1,0,1,0,0,0,12
5886,110000,2017,1604,63000,2,1591.0,0,0,1,1,0,0,1,0,0,13
5887,90000,2014,985,39900,3,1248.0,0,0,1,1,0,1,0,0,0,35
5888,265000,2009,1369,14000,3,3510.0,0,0,1,1,0,1,0,0,0,37
5889,505,2023,3366,265000,1,1499.0,0,0,1,1,0,1,0,0,0,6
5890,108000,2019,1604,100000,2,1598.0,0,0,1,1,0,0,1,0,0,12
5891,9000,2022,2417,170000,1,1499.0,0,0,1,1,0,1,0,0,0,19
5892,124000,2014,2397,89900,2,3564.0,0,0,1,1,0,1,0,0,0,33
5893,38000,2021,4731,310000,1,3604.0,0,0,1,1,0,1,0,0,0,7
5894,152000,2018,1353,59000,3,1368.0,0,0,1,1,0,0,1,0,0,13
5895,120000,2018,3357,179900,1,3497.0,0,0,1,1,0,1,0,0,0,29
5896,125000,2019,1604,75000,1,1560.0,0,1,0,0,1,1,0,0,0,26
5897,190000,2017,3357,150770,1,3497.0,0,0,1,1,0,1,0,0,0,29
5899,92000,2017,3357,155770,1,3649.0,0,0,1,1,0,1,0,0,0,33
5900,135000,2016,1693,94900,1,1999.0,0,0,1,1,0,1,0,0,0,13
5901,96000,2012,1074,19900,2,1598.0,0,0,1,1,0,1,0,0,0,31
5902,160000,2016,1693,79000,3,1798.0,0,0,1,1,0,0,1,0,0,27
5903,44000,2017,1584,104000,1,1999.0,0,0,1,1,0,1,0,0,0,35
5904,41000,2020,2563,164994,3,3649.0,0,0,1,1,0,1,0,0,0,37
5905,155000,2015,1205,52000,2,1368.0,0,0,1,1,0,0,1,0,0,13
5906,226000,2020,1811,74900,2,1798.0,0,0,1,1,0,0,0,0,1,12
5907,50000,2017,3357,175000,1,3649.0,0,0,1,1,0,1,0,0,0,33
5908,82000,2017,2563,111550,3,1499.0,0,0,1,1,0,1,0,0,0,6
5909,41000,2020,2563,159900,2,1498.0,0,0,1,1,0,1,0,0,0,1
5910,183000,2015,1424,34000,2,1591.0,0,0,1,1,0,0,1,0,0,35
5911,123000,2020,2130,120000,1,1580.0,0,0,1,1,0,1,0,0,0,35
5912,128000,2015,1584,88000,2,1998.0,0,0,1,1,0,1,0,0,0,19
5913,505,2023,4731,370000,1,2755.0,0,1,0,1,0,1,0,0,0,12
5914,73000,2015,1424,70000,1,1598.0,0,0,1,1,0,1,0,0,0,12
5915,505,2023,3366,259960,1,1499.0,0,0,1,1,0,1,0,0,0,6
5916,86029,2019,2563,181677,1,2359.0,0,0,1,1,0,0,0,0,1,13
5917,56901,2019,1102,60419,1,1461.0,0,1,0,0,1,0,0,0,1,8
5918,19000,2021,4731,285000,2,1998.0,1,0,1,1,0,1,0,0,0,6
5919,90000,2016,2397,155000,2,1999.0,0,1,0,1,0,1,0,0,0,14
5920,30000,2021,1811,114000,1,1798.0,0,0,1,1,0,0,1,0,0,12
5921,88000,2017,2563,124000,2,1395.0,0,0,1,1,0,1,0,0,0,1
5923,12000,2019,1102,74000,2,1199.0,0,0,1,1,0,1,0,0,0,26
5924,159000,2018,1604,75000,1,1598.0,0,0,1,1,0,0,1,0,0,12
5925,160000,2017,1584,69900,2,1197.0,0,0,1,1,0,0,1,0,0,21
5926,130000,2017,1604,79900,2,1580.0,0,0,1,1,0,0,1,0,0,13
5927,106000,2019,1102,55000,2,1242.0,0,0,1,1,0,0,1,0,0,24
5928,140000,2018,1604,79000,2,999.0,0,0,1,1,0,0,1,0,0,27
5929,125000,2017,2019,98777,1,2488.0,0,0,1,1,0,1,0,0,0,17
5930,2189,2023,4731,410000,1,1991.0,0,0,1,1,0,1,0,0,0,0
5931,79000,2020,1604,92900,1,1461.0,0,1,0,1,0,0,1,0,0,36
5932,120000,2018,2563,177000,1,1968.0,0,1,0,1,0,1,0,0,0,27
5933,81490,2019,1835,114017,1,1332.0,0,0,1,1,0,0,0,0,1,21
5934,69320,2019,2563,150000,1,2488.0,0,0,1,1,0,0,0,0,1,17
5935,152777,2019,2019,112690,1,1998.0,0,0,1,1,0,0,0,0,1,19
5936,75000,2021,4731,295000,2,3604.0,0,0,1,1,0,1,0,0,0,7
5937,38000,2019,1604,114000,1,1498.0,0,0,1,1,0,1,0,0,0,25
5938,101000,2017,2019,114900,2,1998.0,0,0,1,1,0,0,1,0,0,19
5939,120000,2018,1353,58000,2,1368.0,0,0,1,1,0,0,1,0,0,13
5940,126000,2015,1205,49900,2,1368.0,0,0,1,1,0,0,1,0,0,13
5941,160000,2011,1369,29900,5,1799.0,0,0,1,1,0,1,0,0,0,10
5942,126000,2019,1604,85800,1,1461.0,0,1,0,1,0,0,1,0,0,36
5943,140000,2018,2019,139500,1,2359.0,0,0,1,1,0,1,0,0,0,35
5944,160000,2019,2019,175500,2,1968.0,0,1,0,1,0,1,0,0,0,27
5945,135000,2014,1962,59500,4,1999.0,0,0,1,1,0,0,1,0,0,29
5946,120000,2019,2563,179500,1,1984.0,0,0,1,1,0,1,0,0,0,27
5947,165000,2018,2563,154500,1,1984.0,0,0,1,1,0,1,0,0,0,27
5948,115000,2020,2417,173500,2,1999.0,0,0,1,1,0,1,0,0,0,13
5949,200000,2015,1962,89500,3,1598.0,0,0,1,1,0,1,0,0,0,6
5950,140000,2017,1693,118500,2,1999.0,0,0,1,1,0,1,0,0,0,13
5951,95000,2017,1962,138500,2,1395.0,0,0,1,1,0,1,0,0,0,1
5952,71000,2019,2019,144500,2,1999.0,0,0,1,1,0,1,0,0,0,13
5953,159000,2016,1205,42000,3,1396.0,0,0,1,1,0,0,1,0,0,35
5954,163000,2014,1693,67000,3,1998.0,0,0,1,1,0,0,1,0,0,17
5955,224000,2011,1508,88999,1,2999.0,0,1,0,1,0,0,1,0,0,4
5956,128000,2019,1353,72000,1,1496.0,0,0,1,1,0,0,1,0,0,17
5957,120000,2014,1424,35000,3,1796.0,0,0,1,1,0,1,0,0,0,37
5958,64000,2019,1835,96903,2,1332.0,0,0,1,1,0,0,1,0,0,21
5959,154000,2017,1353,48500,3,999.0,0,0,1,1,0,0,1,0,0,27
5960,112000,2016,1424,58900,3,1591.0,0,0,1,1,0,0,1,0,0,13
5961,60000,2020,1811,99000,2,1461.0,0,1,0,1,0,0,1,0,0,36
5962,505,2023,1811,167000,1,1580.0,0,0,1,1,0,0,0,0,1,13
5963,505,2023,4731,337000,1,1995.0,0,0,1,1,0,1,0,0,0,7
5964,120000,2018,2019,136000,1,1998.0,0,0,1,1,0,1,0,0,0,19
5965,102000,2018,1102,70777,1,999.0,0,0,1,1,0,1,0,0,0,27
5966,58000,2020,1529,85000,1,1368.0,0,0,1,1,0,0,1,0,0,13
5967,505,2023,2417,215000,1,1798.0,0,0,1,1,0,0,0,0,1,12
5968,57000,2020,1604,94000,1,1353.0,0,0,1,1,0,1,0,0,0,35
5969,505,2023,3366,269900,1,1499.0,0,0,1,1,0,1,0,0,0,6
5970,87000,2020,3366,219000,1,2487.0,0,0,1,1,0,1,0,0,0,12
5971,505,2023,3366,269900,1,1499.0,0,0,1,1,0,1,0,0,0,6
5972,505,2023,3366,269900,1,1499.0,0,0,1,1,0,1,0,0,0,6
5973,105000,2019,1604,106000,1,1580.0,0,0,1,1,0,1,0,0,0,35
5974,93000,2016,1693,94900,2,1591.0,0,0,1,1,0,1,0,0,0,35
5975,41000,2019,1604,105000,1,1998.0,0,0,1,1,0,1,0,0,0,17
5976,130000,2020,2019,164990,1,1498.0,0,0,1,1,0,0,1,0,0,27
5977,85000,2018,3357,250000,4,1991.0,0,0,1,1,0,1,0,0,0,0
5978,46717,2018,3357,181390,1,3649.0,0,0,1,1,0,1,0,0,0,33
5979,115000,2015,1424,68000,3,1591.0,0,0,1,1,0,1,0,0,0,35
5980,99000,2015,1962,91900,1,1395.0,0,0,1,1,0,1,0,0,0,1
5981,10000,2021,1529,98000,1,1332.0,0,0,1,1,0,1,0,0,0,8
5982,140000,2018,2019,114000,1,1998.0,0,0,1,1,0,1,0,0,0,19
5983,19000,2022,3366,269900,1,1395.0,1,0,1,1,0,1,0,0,0,27
5984,110000,2015,1962,99900,2,1984.0,0,0,1,1,0,1,0,0,0,1
5985,117000,2018,2019,119000,3,1999.0,0,0,1,1,0,1,0,0,0,13
5986,112000,2019,1102,63000,1,1248.0,0,0,1,1,0,1,0,0,0,13
5987,42000,2019,1102,67500,1,1193.0,0,0,1,1,0,0,1,0,0,19
5988,28240,2022,3366,227950,1,1977.0,0,0,1,1,0,1,0,0,0,33
5989,115000,2017,2019,79999,1,1969.0,0,0,1,1,0,1,0,0,0,11
5990,237000,2008,1369,24999,2,1999.0,0,0,1,1,0,1,0,0,0,17
5991,57432,2018,3357,179450,1,3649.0,0,0,1,1,0,1,0,0,0,33
5992,110000,2016,1693,94900,2,1998.0,0,0,1,1,0,1,0,0,0,19
5993,154000,2019,2019,135499,1,1749.0,0,1,0,1,0,1,0,0,0,21
5994,97000,2014,1962,71900,2,1997.0,0,0,1,1,0,1,0,0,0,10
5995,41000,2017,1102,55900,2,1248.0,0,0,1,1,0,1,0,0,0,13
5996,67678,2020,1529,69900,1,999.0,0,0,1,1,0,0,1,0,0,36
5997,44000,2018,1102,49000,2,1197.0,0,0,1,1,0,1,0,0,0,36
5998,218000,2018,2019,95000,1,1998.0,0,0,1,1,0,1,0,0,0,19
